icao,"name",lat,lon,runways,ils,elev_ft_AMSL
14II,"[h] Roto-whirl Hoosier Dome",39.76393194,-86.16609778,0,0,710
14IL,"[h] Kewanee Hospital",41.23531472,-89.93094167,0,0,838
14IS,"[h] Marshall Browning Hospital",38.02560583,-89.23591528,0,0,454
14L,"[h] Devonshire Area",34.25694722,-118.53147528,0,0,1012
14MA,"[h] Vergnani",42.04981722,-72.64925723,0,0,180
14NJ,"[h] Wuerkers New Acres Farm",39.00900166,-74.88850417,0,0,22
14OR,"[h] Air Columbia",45.71416666,-121.51791667,0,0,100
15CA,"[h] Stanford University Hospital Center",37.43549444,-122.17496473,0,0,84
15E,"[h] John C Lincoln Hospital",33.56670805,-112.06876112,0,0,1255
15MI,"[h] Grant Pad",42.54447944,-82.93158667,0,0,638
15NJ,"[h] Werner",40.42510805,-74.09958556,0,0,7
15NY,"[h] Peninsula Hospital Center",40.59177138,-73.78013306,0,0,0
15OH,"[h] Twin City Hospital",40.40228888,-81.33705556,0,0,940
15OI,"[h] Firelands Community Hospital Nr 1",41.43616194,-82.71101612,0,0,599
15OK,"[h] Enid State School",36.42114416,-97.84561251,0,0,1236
15OR,"[h] Camp Rilea",46.11649444,-123.93153195,0,0,32
15PN,"[h] Metropolitan Edison",40.37509277,-75.93854223,0,0,280
15T,"[h] Arco High Island",29.61966944,-94.20712723,0,0,5
15TS,"[h] Owens Country Sausage",32.98678833,-96.69749667,0,0,629
16CA,"[h] Police Pistol Range",37.71937638,-122.49886139,0,0,24
16E,"[h] Good Samaritan Hospital",33.46504333,-112.06014778,0,0,1139
16GA,"[h] Galleria",33.88510333,-84.4627075,0,0,998
16MA,"[h] Lawrence General Hospital",42.70981305,-71.15061334,0,0,60
16N,"[h] Tishomingo Health Services Inc",34.81092305,-88.20365278,0,0,600
16NY,"[h] Station 241",42.93978861,-76.11492389,0,0,1380
16OH,"[h] Lutheran Hospital",41.35421944,-81.70818473,0,0,780
16OR,"[h] Pape Bros Inc.",44.14762444,-123.06008723,0,0,388
16PA,"[h] Sky Hill",39.93148277,-77.22053862,0,0,620
16PN,"[h] Oakdale Ahp",40.38840222,-80.15811251,0,0,0
16VA,"[h] Smith",39.15010472,-78.21639028,0,0,800
17CA,"[h] Brookside Hospital",37.95409027,-122.33719251,0,0,85
17FD,"[h] Sheriffs Helistop",27.90002555,-81.84508167,0,0,120
17GA,"[h] Hidden Lake Farms",34.01704416,-84.43437334,0,0,1070
17LA,"[h] Shell Venice Terminal",29.27077638,-89.35449806,0,0,5
17MA,"[h] Long Hill",42.50481277,-71.77840528,0,0,630
17MI,"[h] Grace Hospital",42.41781416,-83.18298223,0,0,662
17NE,"[h] Jefferson County Memorial Hospital",40.15722444,-97.17642445,0,0,1460
17NJ,"[h] New Jersey Steel Helistop",40.48621666,-74.32209195,0,0,32
17NY,"[h] Station 233",42.84867277,-77.92028417,0,0,944
17PA,"[h] Kelly",40.44176833,-75.32462167,0,0,526
17PN,"[h] Tobyhanna Army Depot",41.16981111,-75.34296084,0,0,1990
17TA,"[h] Heli-dyne Systems Inc",32.80096249,-97.17945667,0,0,500
17VA,"[h] F.b. Fowler",37.28094388,-82.10207778,0,0,1150
17WA,"[h] Roesler Timber Company",47.8681575,-121.75289695,0,0,141
18CA,"[h] Twin Cities Community Hospital",35.55497138,-120.71933834,0,0,851
18FL,"[h] Bahia Beach",27.72975138,-82.47537251,0,0,6
18IL,"[h] La Grange Meml Hospital",41.79669777,-87.88672556,0,0,700
18IS,"[h] Allstate Commercial Plaza",42.06974861,-88.17535417,0,0,858
18KY,"[h] Marshall County Hospital",36.86255583,-88.35281501,0,0,395
18LA,"[h] Camp Beauregard Army National Guard",31.38351361,-92.40013612,0,0,125
18MA,"[h] Holy Family Hospital",42.72842388,-71.16839167,0,0,202
18MI,"[h] Vacottage",42.95864388,-84.64054362,0,0,840
18NJ,"[h] Manalapan Township-village Green",40.27955444,-74.32931417,0,0,100
18OK,"[h] Comanche County Meml Hospital",34.61007388,-98.43255417,0,0,1142
18TS,"[h] Brackenridge Hospital",30.27381944,-97.73417167,0,0,519
18VA,"[h] English",37.10375361,-79.30113473,0,0,550
18W,"[h] Beard",35.06766333,-78.93419362,0,0,210
18WI,"[h] Leach Farms",44.08803611,-88.92539167,0,0,750
19CA,"[h] Henry Mayo Newhall Memorial Hospital",34.39860805,-118.55258639,0,0,1200
19CO,"[h] Memorial Hospital",38.84027111,-104.79830778,0,0,6095
19FD,"[h] Nicholas Island",26.93978,-80.08726389,0,0,5
19FL,"[h] Wptv",26.71867555,-80.04976334,0,0,9
19II,"[h] Henry County Memorial Hospital",39.94310166,-85.36469167,0,0,1052
19KS,"[h] Schultz Field",37.62004972,-95.45859167,0,0,940
19LA,"[h] Region 1 Headquarters-state Police",30.44769277,-90.10313278,0,0,70
19MA,"[h] Waine",41.28512305,-70.14973917,0,0,80
19MI,"[h] Mecosta County General Hospital",43.69488388,-85.47379417,0,0,911
19MO,"[h] North Patrol Div Station",39.24444638,-94.58912223,0,0,955
19NJ,"[h] American Cyanamid Helistop",40.29177472,-74.67710306,0,0,101
19OI,"[h] Airc Helistop",40.3808175,-80.70535612,0,0,1218
19TS,"[h] Kvue Tv",32.36513999,-97.73725001,0,0,780
19W,"[h] Fayetteville Vamc",35.09044138,-78.87474723,0,0,190
19X,"[h] Gold Coast",25.91509361,-80.15699028,0,0,4
1AK0,"[h] Craig Cg",55.47522027,-133.14585639,0,0,20
1AK9,"[h] Tundra Copter",64.81874100,-147.83409100,0,0,434
1AL0,"[h] Boaz-albertville Medical Center",34.22083333,-86.16055556,0,0,1000
1AL1,"[h] Decatur General Hospital",34.59083333,-86.97222223,0,0,588
1AL3,"[h] Russell Lands",32.79583333,-85.975,0,0,573
1AL6,"[h] Monroe County Hospital",31.49777777,-87.32111112,0,0,425
1AL7,"[h] Business Center Of Alabama",32.3775,-86.29833334,0,0,403
1AZ1,"[h] Boulais",33.51504111,-112.25598862,0,0,1060
1AZ5,"[h] Redman Residence",32.26813083,-110.70702806,0,0,2860
1AZ6,"[h] Pulice Construction",33.57406861,-112.10292834,0,0,1235
1AZ7,"[h] S R P Tolleson Center",33.44976472,-112.22987584,0,0,1140
1CA0,"[h] R I Santa Susana Helistop",34.23778138,-118.69620139,0,0,1800
1CA2,"[h] Sunrise One",38.60333333,-121.26333334,0,0,100
1CA3,"[h] G S A Laguna Niguel Gl Helistop",33.56169138,-117.71560778,0,0,188
1CA5,"[h] California Title Building",34.12389694,-118.15062639,0,0,808
1CA7,"[h] L. A. Times Costa Mesa",33.6939075,-117.91700167,0,0,35
1CA8,"[h] R I Science Center Helistop",34.19722694,-118.90870834,0,0,775
1CA9,"[h] Los Angeles County Fire Department",34.08334,-118.86759362,0,0,1360
1CL0,"[h] William Archibald",34.10445333,-117.79978112,0,0,984
1CL3,"[h] Alameda County Parking Garage",37.80076111,-122.26496917,0,0,119
1CL4,"[h] Uci Medical Center",33.78876638,-117.89047362,0,0,140
1CL5,"[h] Pomerado Hospital",32.99823888,-117.05656028,0,0,650
1CL6,"[h] Lake Park Helistop",38.54768416,-121.37967417,0,0,45
1CL7,"[h] San Bernardino Community Hospital",34.13056611,-117.32171056,0,0,1209
1CL8,"[h] Marian Medical Center",34.95081138,-120.41266278,0,0,240
1CL9,"[h] Sfi-vernon",34.00098611,-118.21284945,0,0,231
1CO0,"[h] Aurora Regional Medical Center",39.68832083,-104.83219751,0,0,5604
1CO1,"[h] Mount Morrison",39.66915416,-105.21971167,0,0,7881
1CO6,"[h] Lands End Microwave",39.09053638,-108.22119195,0,0,9940
1CO9,"[h] Mchd",37.36296583,-108.57462056,0,0,6153
1CT0,"[h] Norden Systems",41.11287444,-73.38817389,0,0,60
1CT1,"[h] Tie Communications",41.39065222,-73.05094028,0,0,470
1CT2,"[h] Yale New Haven Hospital",41.30379138,-72.93576889,0,0,219
1CT3,"[h] St Marys",41.55176333,-73.03705139,0,0,300
1FD5,"[h] Miami Herald",25.78815388,-80.18532501,0,0,102
1FD6,"[h] Paines Prairie",29.54608027,-82.28732334,0,0,75
1FD7,"[h] Pga National",26.83283861,-80.14337695,0,0,19
1FD8,"[h] Memorial Hospital-flagler Helistop",29.46858611,-81.25311889,0,0,23
1FD9,"[h] Beltway Business Center",29.10942305,-82.05036612,0,0,75
1GA1,"[h] Pratt And Whitney Aircraft",32.54319499,-84.83187417,0,0,430
1GA3,"[h] Union General Hospital",34.88619861,-83.96240778,0,0,1911
1GA7,"[h] Adams",34.29315194,-84.109635,0,0,1200
1I6,"[h] Holiday Inn Lakeview",38.28340305,-85.75579612,0,0,445
1IA1,"[h] Army Reserve Parking Lot",43.30552777,-91.79126473,0,0,845
1IA2,"[h] Camp Tahigwa Landing Site",43.43886055,-91.56736528,0,0,760
1IA3,"[h] Spencer Municipal Hospital",43.15052388,-95.14221695,0,0,1318
1IA5,"[h] Sch",42.01748722,-93.45298973,0,0,995
1IA7,"[h] University Of Iowa Hospitals & Clinic",41.66001611,-91.54766834,0,0,840
1IA8,"[h] Samaritan Hospital South",41.83947361,-90.31346334,0,0,700
1II1,"[h] St Vincent Hospital Health Care Center",39.90920666,-86.1977675,0,0,835
1II6,"[h] St Marys Medical Center",37.96504194,-87.50417945,0,0,386
1II7,"[h] Parkview Memorial Hospital",41.09643722,-85.11024778,0,0,817
1IL3,"[h] Alton Memorial Hospital",38.90004777,-90.15983112,0,0,525
1IL7,"[h] Gearhart-hollow",41.86475416,-89.50288278,0,0,800
1IN2,"[h] Meharry Ag Service",40.2039275,-87.05584112,0,0,760
1IS7,"[h] Ingersoll",42.29946361,-89.06927278,0,0,745
1IS8,"[h] Swords",41.86253055,-89.22120862,0,0,799
1KY0,"[h] Sof Maintenance Site",37.6767475,-84.23298639,0,0,1000
1KY1,"[h] Hardin Memorial Hospital",37.71055555,-85.87694445,0,0,838
1KY2,"[h] Community Methodist Hospital",37.85587583,-87.58390223,0,0,460
1KY3,"[h] Monroe County Medical Center",36.69811333,-85.67636139,0,0,970
1KY4,"[h] Central Baptist Hospital Helistop",38.01805555,-84.51194445,0,0,1076
1KY5,"[h] Switch Pad",38.16673583,-85.70134945,0,0,496
1KY6,"[h] Haggin",37.75590888,-84.84967445,0,0,920
1LA2,"[h] Phi Harahan",29.94131555,-90.18063056,0,0,0
1LA4,"[h] Bayou Fourchon",29.10578583,-90.19091056,0,0,0
1LA7,"[h] Savoy Medical Center",30.6425,-92.41777778,0,0,100
1LA8,"[h] S.fresh Water Bayou",29.60105083,-92.26013112,0,0,4
1LA9,"[h] Chevron Intracoastal",29.78298833,-92.15679417,0,0,0
1MA0,"[h] Jordan Hospital",41.94177027,-70.64559,0,0,122
1MA1,"[h] Nashoba Community Hospital",42.57647944,-71.57395584,0,0,308
1MA2,"[h] Umass Medical Center",42.2770375,-71.76062584,0,0,426
1MA3,"[h] Boston",42.34481972,-71.04699473,0,0,16
1MA4,"[h] Wang",42.60925833,-71.32172695,0,0,104
1MA6,"[h] Micron",42.06787194,-72.74453778,0,0,245
1MA7,"[h] Long Hill Orchard",42.47342916,-70.97893889,0,0,120
1MA8,"[h] Horizon Hill",42.41972222,-71.30916667,0,0,347
1MD0,"[h] Clng Cove Point",38.39179,-76.40800556,0,0,133
1MD2,"[h] Md State Police Glen Burnie Barrack",39.16621916,-76.64357806,0,0,90
1MD4,"[h] Prince Georges Hospital Center",38.93038888,-76.91997362,0,0,200
1MD5,"[h] Federal Support Center",39.19205083,-77.10664639,0,0,510
1MD6,"[h] Metroplex",38.94622222,-76.86830556,0,0,99
1MD7,"[h] Shady Grove Adventist Hospital",39.09816361,-77.19692528,0,0,475
1MD9,"[h] Washington County Hospital",39.63731833,-77.714715,0,0,589
1MI2,"[h] Guardian Industries",42.69975416,-83.24743667,0,0,1021
1MO1,"[h] St Joseph Hospital",38.56810861,-90.43400806,0,0,530
1MS1,"[h] Neshoba General Hospital",32.75707833,-89.10644889,0,0,388
1MS3,"[h] Montfort Jones Memorial Hospital",33.0659625,-89.59785445,0,0,455
1MS4,"[h] Methodist Medical Center",32.28792416,-90.25620112,0,0,366
1MS5,"[h] General Dan C Mills Emergency",34.88898416,-89.70286195,0,0,44
1MS7,"[h] Smith County General Hospital",31.9996,-89.51951306,0,0,535
1MU3,"[h] Putnam County Memorial Hospital",40.48265472,-93.00590028,0,0,1060
1MU5,"[h] Grace G Shepard Memorial",37.52420833,-93.14324223,0,0,1152
1NC1,"[h] Usar Center",35.21875416,-80.80618167,0,0,710
1NC2,"[h] Training And Technology Center",35.43930305,-80.94063,0,0,768
1NC4,"[h] Mercy Hospital",35.08555555,-80.87833334,0,0,604
1NJ0,"[h] Jersey Turnpike",40.47677166,-74.40876167,0,0,102
1NJ1,"[h] Rutgers Helistop Sec. A & B",40.47927138,-74.43459584,0,0,116
1NJ2,"[h] New Brunswick Gas Distn",40.47399361,-74.48404195,0,0,114
1NJ4,"[h] Rutgers Helistop Nr 1",40.51677055,-74.46626389,0,0,85
1NJ5,"[h] Milana",40.95202972,-75.91853334,0,0,700
1NJ6,"[h] Idylease Helistop",41.05426361,-74.43015417,0,0,525
1NJ7,"[h] Skytop Farms",40.94732027,-74.3543175,0,0,850
1NJ8,"[h] Scardos",41.03343,-74.23292417,0,0,344
1NJ9,"[h] Air Tractor",41.29120555,-74.55099334,0,0,540
1NK1,"[h] Stone Ridge",41.89064805,-74.15208862,0,0,285
1NK2,"[h] Oneida City Hospital",43.07423472,-75.65212612,0,0,523
1NK3,"[h] Troy Armory",42.69063444,-73.70373,0,0,188
1NK4,"[h] Wagstaff",40.68676611,-73.30428556,0,0,20
1NK9,"[h] Huntington Emergency Helistop",40.88398694,-73.42289778,0,0,12
1NY6,"[h] Tgp 249",42.75396361,-74.40068917,0,0,1300
1OH0,"[h] Clinton Memorial Hospital",39.44422805,-83.84020445,0,0,1022
1OH5,"[h] Minit-men Inc",39.99728583,-83.08518639,0,0,685
1OH6,"[h] Odot",40.29754944,-84.16341556,0,0,1026
1OI0,"[h] Manairco",40.80477833,-82.51128028,0,0,1265
1OI4,"[h] Som Jackson",41.44088666,-81.44317139,0,0,1050
1OK4,"[h] Mc Curtain Memorial Hospital",33.88233138,-94.81132723,0,0,480
1OR1,"[h] Chehalem Mountain",45.35539527,-122.94621195,0,0,900
1OR2,"[h] Menasha Pad",43.40872333,-124.21816834,0,0,14
1OR8,"[h] Clackamas County Redsoils",45.33484305,-122.59703501,0,0,470
1OR9,"[h] Willamette Falls Community Hospital",45.35762083,-122.58592417,0,0,275
1PA1,"[h] 401 City Avenue",40.00955666,-75.21379084,0,0,234
1PA2,"[h] St Christophers Hospital For Children",40.00650111,-75.12573139,0,0,163
1PA7,"[h] Philmont",40.12427666,-75.03405917,0,0,250
1PS0,"[h] Southern Adams County",39.76120777,-77.27526362,0,0,530
1PS1,"[h] Hermitage Central Fire Station",41.24005611,-80.46479139,0,0,1165
1PS3,"[h] P J Valves",40.36120277,-76.32467751,0,0,495
1PS5,"[h] Childrens Hospital",39.94816833,-75.19434584,0,0,167
1PS6,"[h] Frankford Hospital-torresdale Division",40.06955527,-74.98211334,0,0,99
1PS7,"[h] Hahnemann",39.95705694,-75.16267778,0,0,166
1PS8,"[h] Punxsutawney Area Hospital",40.96117527,-79.00197834,0,0,1515
1SD2,"[h] Camp Rapid",44.07359861,-103.27129334,0,0,3345
1SD9,"[h] Sioux Valley Hospital",43.53553055,-96.74421723,0,0,1708
1TA0,"[h] Fina Bayport",29.61106194,-95.01048334,0,0,16
1TA1,"[h] Tgp 32",30.98436416,-94.13769195,0,0,118
1TA3,"[h] D W C",29.45356861,-95.23632306,0,0,39
1TA6,"[h] Morningstar Ranch",33.70093888,-96.91361667,0,0,737
1TA9,"[h] Ktrk Tv Station",29.72550722,-95.42966223,0,0,80
1TN1,"[h] Clayton",35.86452694,-83.95740528,0,0,900
1TN3,"[h] Conn",36.54171444,-87.29167334,0,0,480
1TN5,"[h] Maury Regional Hospital",35.55618388,-87.05389473,0,0,651
1TN7,"[h] Brendles",36.54787916,-82.52237223,0,0,1210
1TN8,"[h] Ramada Helistop",36.56676777,-82.51653917,0,0,1275
1TN9,"[h] Rutledge Falls",35.41257777,-86.13748834,0,0,1082
1TS2,"[h] Cig 812",29.44440333,-95.35827167,0,0,48
1TS4,"[h] Eds Hangar",33.06845361,-96.80138917,0,0,660
1TS5,"[h] Sugar Grove",29.64356611,-95.58105584,0,0,81
1TS7,"[h] Cig 804",28.31361638,-97.04554612,0,0,24
1VA2,"[h] Lewis Gale Clinic Inc",37.26263583,-80.03142778,0,0,1070
1VA4,"[h] Evergreen",38.937055,-77.81916112,0,0,525
1WA1,"[h] Weber Point",47.64704388,-122.08734417,0,0,32
1WA3,"[h] Calkins Equipment Company",47.97954027,-122.18624556,0,0,10
1WA4,"[h] Providence Hospital",47.97620666,-122.21569028,0,0,319
1WA5,"[h] General Hospital Of Everett",47.99954,-122.20541389,0,0,296
1WA7,"[h] Raincreek",46.14350100,-122.22499800,0,0,3005
1WA8,"[h] Madigan Hospital",47.10648666,-122.550125,0,0,300
1WI4,"[h] Johnson Wax",42.70835305,-87.79174112,0,0,640
1Y4,"[h] Dumay",31.24823166,-90.40815223,0,0,377
20AK,"[h] Alaska Regional Hospital",61.21453166,-149.84598,0,0,137
20CA,"[h] Clayton",33.60391333,-114.64523528,0,0,261
20CO,"[h] Lookout Center Rooftop",39.73554277,-105.20665473,0,0,5918
20E,"[h] Maricopa Medical Center",33.45643277,-112.02431334,0,0,1117
20IL,"[h] Palos Community Hospital",41.66892138,-87.81310862,0,0,717
20L,"[h] Shell Western E & P Inc",33.67918527,-118.02839417,0,0,40
20LA,"[h] South Louisiana Medical Center",29.57077027,-90.68981167,0,0,5
20MA,"[h] Wcvb-tv",42.30426388,-71.22727723,0,0,157
20NE,"[h] Bryan Memorial Hospital",40.79611194,-96.65223723,0,0,1186
20NJ,"[h] Enzon South Plainfield",40.55482583,-74.41987362,0,0,100
20OI,"[h] Medcenter Hospital",40.56978111,-83.12019028,0,0,985
20PA,"[h] Reichdrill",40.90366861,-78.22945778,0,0,1419
20PN,"[h] Msd Landing Area",40.2137175,-75.30823195,0,0,350
20TA,"[h] Life Flight",29.76106055,-95.17326612,0,0,26
20X,"[h] Intra Coastal Police Sub-station",25.91703805,-80.14976806,0,0,6
21CO,"[h] Lookout Center Parking Lot",39.73443166,-105.20637667,0,0,5898
21FL,"[h] International Place",25.77232111,-80.19171417,0,0,613
21GA,"[h] Humana Hospital-newnan",33.39261555,-84.81715778,0,0,930
21II,"[h] The Kings Daughters",38.73922638,-85.38162417,0,0,531
21IS,"[h] Dennis Meier",38.61115944,-89.4953625,0,0,435
21KS,"[h] St Francis Hospital & Medical Center",39.05694444,-95.69609306,0,0,1114
21L,"[h] Mc Donnell Douglas Space Systems",33.74722222,-118.03444445,0,0,65
21MA,"[h] Advance Materials Corp",42.4553625,-73.20232584,0,0,1000
21MI,"[h] Adams",42.57225527,-83.39104667,0,0,970
21NJ,"[h] Bergen County Police & Fire Academy",41.05676305,-74.182645,0,0,600
21NY,"[h] Gautieri",42.99339333,-78.17834945,0,0,915
21OH,"[h] Lodi Community Hospital",41.03588861,-82.01431306,0,0,1130
21OK,"[h] Triad Eye Medical Clinic",36.07426944,-95.88721667,0,0,725
21OR,"[h] Katu",45.52706277,-122.64398417,0,0,160
21PA,"[h] Ryon",40.66509027,-76.18605417,0,0,1100
21PN,"[h] Burle-lancaster",40.05676388,-76.28023528,0,0,320
21TA,"[h] Cypress Fairbanks Medical Center",29.92605694,-95.58938778,0,0,125
21TS,"[h] Baytown Medical Center",29.74745444,-95.94634362,0,0,30
21WA,"[h] St Joseph Community Hospital",45.62483972,-122.57620612,0,0,313
22C,"[h] Brandt",39.87727111,-89.92455445,0,0,629
22KS,"[h] St Francis Regional Medical Center",37.70001361,-97.33282251,0,0,1382
22KY,"[h] Churchill Downs",38.20284805,-85.76968445,0,0,455
22MA,"[h] Pooles",42.63620638,-70.61865445,0,0,45
22MI,"[h] Munson Medical Center",44.76055638,-85.64396556,0,0,629
22NJ,"[h] Our Ladys",39.98288999,-74.82849695,0,0,18
22NY,"[h] Troop A Headquarters",43.0303375,-78.18473917,0,0,903
22OH,"[h] Galenstein Park",39.26005833,-84.36438445,0,0,825
22PA,"[h] Uniontown Hospital",39.90090944,-79.74476639,0,0,1115
22TX,"[h] Red River Army Depot",33.46678777,-94.31686473,0,0,300
22VA,"[h] Wythe County Community Hospital",36.95011944,-81.08314417,0,0,2500
22WI,"[h] Community Memorial Hospital",44.86499138,-88.12843556,0,0,720
23GA,"[h] Hartrampf",33.98954444,-84.33214723,0,0,1038
23IL,"[h] Hospital",42.00502833,-88.01784751,0,0,707
23L,"[h] Park Place",33.67293666,-117.84622306,0,0,35
23LL,"[h] Rotor Swing",42.16780277,-88.02646334,0,0,750
23MA,"[h] Westford Regency",42.56314722,-71.43145167,0,0,255
23NC,"[h] Duplin General Hospital",34.96472222,-77.96166667,0,0,126
23OH,"[h] Kettering-samaritan Health Center",40.64450444,-82.22876945,0,0,1100
23OI,"[h] Associated Enterprises",41.70671111,-81.27482528,0,0,664
23OK,"[h] Mash",34.85868388,-97.62781056,0,0,990
23OR,"[h] Saxons",44.04679222,-122.95174889,0,0,400
23WA,"[h] Bcag - Frederickson",47.0826,-122.34650778,0,0,416
24CA,"[h] Mesa",34.20472694,-118.17090556,0,0,1520
24CO,"[h] Ibm Building 910",40.06637416,-105.20609889,0,0,5150
24FD,"[h] Budd Darling",29.34275361,-81.48090445,0,0,50
24GA,"[h] Caleb",33.78121888,-84.01463417,0,0,960
24II,"[h] Good Samaritan Hospital",38.67338,-87.53224362,0,0,420
24LA,"[h] Era Helicopters Cameron Base",29.78438805,-93.29737501,0,0,5
24MA,"[h] Barre-bassett",42.43592305,-72.096745,0,0,900
24NJ,"[h] Central Jersey Bank",40.24455555,-74.28431306,0,0,100
24OR,"[h] Beaverton Corporate Center",45.49511722,-122.82704389,0,0,175
24PN,"[h] W.p.h.s.",40.10840555,-79.54809389,0,0,1090
24Q,"[h] Lodi Memorial Hospital",38.12241888,-121.28689167,0,0,40
24TS,"[h] North Hills Medical Center",32.82957277,-97.21390223,0,0,564
24W,"[h] The Mercersburg Academy",39.82509194,-77.89138667,0,0,570
24XS,"[h] Pee Wees",29.36634611,-95.09103945,0,0,28
25FL,"[h] Eagles Nest Inc",29.15080972,-82.22676139,0,0,75
25H,"[h] Holiday Inn",39.84670416,-89.02702445,0,0,678
25II,"[h] Gm",40.96615833,-85.29080612,0,0,837
25IS,"[h] Shag Bark Farms",39.70366305,-89.74899028,0,0,570
25KY,"[h] Western Baptist Hospital",37.07505555,-88.62560417,0,0,341
25LA,"[h] Era - Morgan City",29.64576555,-91.11926751,0,0,5
25MA,"[h] High School",42.20563888,-71.44144445,0,0,265
25NJ,"[h] Hercules",39.83039083,-75.27629639,0,0,16
25NY,"[h] Carters",40.80009916,-72.69954223,0,0,5
25OK,"[h] Fin & Feather Resort",35.60842833,-95.05023362,0,0,900
25PA,"[h] Jeannette Hospital",40.31728333,-79.60115834,0,0,1200
25WI,"[h] Sacred Heart Hospital",44.79444444,-91.50988334,0,0,880
26CO,"[h] Loral Aerospace",38.98388166,-104.80108917,0,0,6685
26FL,"[h] Hca Raulerson Hospital",27.26560083,-80.83033834,0,0,34
26II,"[h] Huntington Memorial Hospital",40.86865638,-85.49525334,0,0,730
26IS,"[h] Schaumburg Municipal Helistop",42.04808277,-88.05257195,0,0,730
26KS,"[h] St Lukes Hospital",37.27835527,-97.39365667,0,0,1236
26KY,"[h] University Hospital",38.24757111,-85.74329528,0,0,465
26LA,"[h] Heli-air Inc",30.14666666,-91.94416667,0,0,40
26NY,"[h] Vamc",40.92509777,-73.30622639,0,0,100
26PA,"[h] Pennys",40.43981583,-75.83714445,0,0,710
26PN,"[h] Leeds & Northrup Co.",40.21677361,-75.27878695,0,0,346
26T,"[h] Parkview Center Hospital",29.86828027,-95.40854945,0,0,86
26TA,"[h] Red Barn",29.80328083,-95.00381667,0,0,35
26TS,"[h] Memorial Hospital-the Woodlands",30.17604833,-95.45660584,0,0,150
26VA,"[h] Fairfax County Police",38.85316805,-77.37304167,0,0,450
27FD,"[h] Coastal Helicopters Inc",30.2721425,-85.52075723,0,0,20
27II,"[h] Fort Benjamin Harrison Hospital",39.86503944,-85.99776056,0,0,860
27IL,"[h] Jersey Community Hospital",39.11004722,-90.34372584,0,0,630
27KY,"[h] Bogle Farm",36.11811388,-86.50749362,0,0,550
27LA,"[h] Baton Rouge General Hospital",30.44880166,-91.15316195,0,0,93
27NJ,"[h] Sony Music",39.74816972,-75.12795334,0,0,125
27NY,"[h] Dons",41.62148055,-74.24236945,0,0,385
27OR,"[h] Time Flies - Private",44.65317194,-124.06095028,0,0,138
27T,"[h] Medical Center",29.70745194,-95.39271667,0,0,44
27TA,"[h] Headwind",32.34307777,-95.19706112,0,0,525
27TS,"[h] Walden Ranch",33.01817527,-96.50693306,0,0,525
27TX,"[h] Charter Bank Building",29.74189583,-95.48466362,0,0,60
27VA,"[h] Prince William Hospital",38.76817055,-77.48748917,0,0,234
28CO,"[h] Blm Fire Center",39.11775861,-108.53898139,0,0,4820
