icao,"name",lat,lon,runways,ils,elev_ft_AMSL
LIRE,"Pratica Di Mare",41.65671200,12.45514300,2,1,39
LIRF,"Roma Fiumicino Leonardo Da Vinci",41.79351700,12.25160500,3,5,15
LIRN,"Naples Capodichino",40.87964000,14.28347700,1,2,294
LIRP,"Pisa",43.68420030,10.39687630,2,1,6
LIRQ,"Firenze",43.80296200,11.19991200,1,1,142
LIRZ,"Perugia",43.09429121,12.50301969,1,1,693
LJLJ,"Ljubljana",46.23088895,14.45424599,1,1,1273
LJMB,"Maribor",46.47861468,15.68166053,2,1,876
LKKB,"Kbely",50.12633128,14.53986971,2,1,939
LKKV,"Karlovy Vary",50.20158596,12.91147979,2,1,1988
LKMT,"Ostrava Mosnov",49.69660353,18.115077,1,1,843
LKNA,"Namest",49.17184292,16.12149547,1,1,1548
LKPD,"Pardubice",50.01611009,15.73979661,1,1,741
LKPO,"Prerov",49.42314925,17.40661650,1,1,676
LKPR,"Praha - Ruzyne",50.10642200,14.26570400,3,4,1246
LKTB,"Turany",49.15447983,16.68997579,2,1,777
LKVO,"Vodochody",50.218747315,14.38710185,1,1,919
LLBG,"Tel Aviv Ben Gurion",32.00390100,34.87198300,3,2,135
LMML,"La Valette Luqa",35.85359814,14.47736448,2,2,300
LOWG,"Graz Thalerhof",46.99603989,15.44564108,3,1,1115
LOWI,"Innsbruck Kranebitten",47.25782232,11.35269721,1,2,1906
LOWK,"Klagenfurt Woerthersee",46.64986192,14.32387607,2,1,1470
LOWL,"Linz Hoersching",48.23941325,14.19191496,1,2,978
LOWS,"Salzburg Maxglan",47.79081600,12.99893200,1,1,1411
LOWW,"Wien Schwechat",48.12243700,16.56187272,2,4,600
LPAZ,"Santa Maria",36.9727315,-25.1705323333333,3,1,308
LPBJ,"Beja",38.07878375,-7.9311815,2,1,636
LPFR,"Faro",37.02105000,-7.96834500,1,1,24
LPLA,"Lajes",38.76441,-27.093482,1,2,180
LPMR,"Monte Real",39.831239,-8.8872585,1,1,187
LPPD,"Ponta Delgada",37.7420775,-25.697736,1,1,259
LPPR,"Porto",41.24013700,-8.67142600,1,1,228
LPPT,"Lisboa",38.78112200,-9.13252000,2,2,374
LQBK,"Banja Luka",44.94157251,17.29708098,1,1,400
LQSA,"Sarajevo",43.82684400,18.33590700,1,1,1708
LQTZ,"Tuzla",44.4586665,18.724833,1,1,784
LRAR,"Arad",46.1765515,21.2620225,1,2,352
LRBS,"Bucarest Baneasa",44.49659100,26.08651100,1,1,297
LRCK,"Constanta - Mihail Kogalniceanu",44.362114,28.488454,1,2,353
LRCL,"Cluj Napoca",46.7851095,23.6861665,1,1,1036
LRIA,"Iasi",47.17849,27.620632,1,1,397
LROD,"Oradea",47.0253225,21.9024095,1,1,465
LROP,"Bucarest Otopeni Intl",44.57038000,26.08088500,2,4,314
LRSB,"Sibiu",45.785596,24.0913415,1,1,1496
LRTM,"Transilvania Targu Mures",46.467778,24.4125,1,1,963
LRTR,"Traian Vuia",45.8098335,21.3378725,1,1,348
LSGC,"Les Eplatures",47.08507726,6.79657980,1,1,3368
LSGG,"Geneva",46.22886836,6.10362784,2,2,1410
LSGS,"Sion",46.21890369,7.33436988,2,2,1585
LSMD,"Duebendorf",47.40218095,8.62802996,2,1,1470
LSME,"Emmen",47.08784600,8.30851800,1,1,1400
LSMP,"Payerne",46.84791700,6.91995800,1,1,1465
LSZA,"Lugano",46.004215258,8.909277574,1,1,915
LSZB,"Bern-belp",46.91281400,7.50169200,3,1,1672
LSZH,"Zurich",47.45381900,8.55691100,3,4,1416
LSZR,"St.gallen-altenrhein",47.48763578,9.55267511,2,1,1306
LTAC,"Esenboga",40.12828475,32.99540325,2,4,3125
LTAD,"Etimesgut",39.950193,32.6875945,2,1,2653
LTAF,"Adana",36.982142,35.280394,1,1,65
LTAG,"Incirlik Ab",37.002008,35.42581,1,2,238
LTAI,"Antalya",36.89653600,30.80146600,3,3,177
LTAU,"Erkilet",38.7703845,35.4954275,1,1,3463
LTAY,"Cardak",37.785564,29.701296,1,1,2795
LTAZ,"Kapadokya",38.771865,34.5345485,1,1,3100
LTBA,"Istanbul Ataturk",40.98111600,28.81795100,3,5,163
LTBJ,"Adnan Menderes",38.29221,27.1559395,2,2,412
LTBR,"Yenisehir",40.25520825,29.56256875,2,1,764
LTBU,"Corlu",41.13825,27.9189445,1,1,574
LTCE,"Erzurum",39.95223,41.1701033333333,3,1,5763
LTCF,"Kars",40.5620835,43.115,1,1,5889
LTCG,"Trabzon",40.99506,39.789701,1,1,104
LTCK,"Mus",38.7477705,41.6612305,1,1,4157
LTFE,"Milas Bodrum",37.2511155,27.66535,1,2,21
LTFH,"Carsamba",41.2544805,36.567103,1,1,18
LTFJ,"Sabiha Gokcen",40.8985515,29.309221,1,2,312
LUBL,"Balti Intl",47.838111,27.7814665,1,1,758
LUKK,"Chisinau Intl",46.93450500,28.92973700,1,2,399
LWOH,"Ohrid",41.1799265,20.742314,1,1,2313
LWSK,"Skopje",41.96974800,21.62370700,1,1,781
LY90,"Dakovica",42.4344445,20.4277775,1,1,1370
LYBE,"Belgrade",44.81731900,20.29029700,1,2,335
LYBT,"Batajnica",44.9341018333333,20.2568116666667,3,1,265
LYPG,"Podgorica",42.35997400,19.24651400,2,1,141
LYTV,"Tivat",42.41219000,18.71827500,1,1,20
LZIB,"Bratislava/m.r. Stefanik",48.17107200,17.20228900,2,2,436
LZKZ,"Kosice",48.6630305,21.2411545,1,1,755
LZPP,"Piestany",48.625246,17.828443,1,1,545
LZSL,"Sliac",48.637839,19.134108,1,1,1043
LZTT,"Poprad Tatry",49.06855505,20.24804707,2,1,2355
LZZI,"Zilina",49.23204000,18.61517800,2,1,1020
MDSD,"Las Americas Intl",18.43034444,-69.67636884,1,1,59
MDST,"Santiago Cibao Intl",19.40230599,-70.60159365,1,1,563
MGGT,"La Aurora",14.58498000,-90.52895400,1,1,4952
MGTK,"Mundo Maya Intl",16.9138195,-89.866382,1,1,427
MKJP,"Norman Manley Intl",17.93595100,-76.77808400,1,1,10
MKJS,"Sangster Intl",18.49627600,-77.91966500,1,1,6
MMAA,"General Juan N Alvarez Intl",16.76117900,-99.75327300,2,2,16
MMCU,"General R Fierro Villalobos Intl",28.70302400,-105.96899400,3,1,4462
MMGL,"Don Miguel Hidalgo Y Costilla Intl",20.52501100,-103.30461100,2,2,5016
MMIO,"Plan De Guadalupe Intl",25.54929900,-100.93289200,2,1,4778
MMLP,"General Manuel Marquez De Leon Intl",24.07579600,-110.36779800,1,1,69
MMMD,"Licenciado Manuel Crescencio Rejon Int",20.93232900,-89.66162100,2,1,38
MMMX,"Licenciado Benito Juarez Intl",19.43044231,-99.06939945,2,2,7316
MMMY,"General Mariano Escobedo Intl",25.77372000,-100.10901600,2,1,1278
MMMZ,"General Rafael Buelna Intl",23.16672700,-106.26494600,1,1,38
MMTJ,"General Abelardo L Rodriguez Intl",32.54604300,-116.97693600,1,1,489
MMTM,"General Francisco Javier Mina Intl",22.28953400,-97.86989600,3,1,80
MMTO,"Toluca Lic. Adolfo Lopez Mateos",19.34057242,-99.56116080,1,1,8466
MMUN,"Cancun International",21.04064273,-86.87074179,2,2,24
MNMG,"Managua Intl",12.14417900,-86.17198200,1,1,194
MPTO,"Tocumen Intl",9.08418600,-79.38108100,2,1,135
MROC,"San Jose Juan Santamaria Intl",9.99683500,-84.20763400,1,1,3021
MSLP,"El Salvador Intl",13.44493600,-89.06048200,2,1,101
MTPP,"Toussaint Louverture Intl",18.5800515,-72.29254,1,1,122
MUCC,"Jardines Del Rey",22.46564221,-78.33315046,1,1,13
MUCU,"Santiago De Cuba Antonio Maceo Intl",19.97193000,-75.83996600,2,1,249
MUHA,"Havana Jose Marti Intl",22.99572171,-82.41108738,1,1,209
MUHG,"Frank Pais Intl",20.785554,-76.3151085,1,1,361
MUVR,"Juan Gualberto Gomez Intl",23.03855618,-81.43778318,1,1,209
MYGF,"Grand Bahama Intl",26.55609851,-78.69252824,1,1,7
MYNN,"Nassau Intl",25.04186424,-77.47119179,2,1,16
N66,"Oneonta Muni",42.524767,-75.0644605,1,1,1764
NCRG,"Rarotonga Intl",-21.202739,-159.8055555,1,2,19
NFFN,"Nadi Intl",-17.75879500,177.44638900,2,1,59
NSFA,"Faleolo International",-13.83219978,-171.99857018,1,1,58
NSTU,"Pago Pago",-14.32885720,-170.71294794,2,1,0
NTAA,"Faaa",-17.55377100,-149.61171955,1,1,5
NVVV,"Bauerfield",-17.69803600,168.32106600,1,1,70
NWWW,"Noumea La Tontouta",-22.01719871,166.22159093,1,1,51
NZAA,"Auckland International",-37.00640500,174.78871200,2,4,23
NZCH,"Christchurch Intl",-43.48845917,172.54027354,3,2,123
NZDN,"Dunedin",-45.92446500,170.19888300,1,2,4
NZOH,"Ohakea",-40.20041436,175.37967038,3,2,164
NZWN,"Wellington Intl",-41.32088919,174.80413774,1,2,42
NZWP,"Whenuapai",-36.78971100,174.62815900,4,2,100
OAKB,"Kabul Intl",34.56098593,69.21198700,1,1,5877
OBBI,"Bahrain Intl",26.26667020,50.63337330,2,2,6
OBBS,"Shaikh Isa",25.9183665,50.59055,1,1,136
OEAB,"Abha",18.2403775,42.656633,1,1,6858
OEAH,"Al Ahsa",25.2853055,49.485189,1,1,588
OEBA,"Al Baha",20.296126,41.634283,1,1,5486
OEBH,"Bisha",19.984139,42.6228455,1,1,3887
OEDF,"King Fahd Intl",26.43118100,49.76913830,2,4,72
OEDR,"King Abdulaziz Ab",26.2625655,50.15306325,2,4,84
OEGN,"King Abdullah Bin Abdulaziz",16.9010805,42.585782,1,1,20
OEGS,"Gassim",26.3028235,43.773911,1,1,2126
OEHL,"Hail",27.437917,41.6862915,1,1,3331
OEJB,"Jubail",27.0390335,49.4050805,1,1,26
OEJN,"Jeddah King Abdulaziz Intl",21.67442700,39.14891300,3,6,48
OEKK,"King Khaled Military City",27.900903,45.5281945,1,1,1352
OEKM,"King Khaled Ab",18.29722225,42.80348525,2,1,6778
OEMA,"Prince Mohammad Bin Abdulaziz",24.55265775,39.70535975,2,3,2151
OEPS,"Prince Sultan Ab",24.0627,47.5805345,1,2,1651
OERK,"Riyadh King Khaled Intl",24.95719500,46.69745200,2,4,2049
OERM,"Ras Mishab",28.0795835,48.610972,1,1,13
OERT,"Ras Tanura",26.723107,50.0308125,1,1,6
OERY,"Riyadh Ab",24.7193125,46.72043825,2,1,2082
OESH,"Sharurah",17.466875,47.121429,1,1,2363
OESK,"Al Jouf",29.785132,40.1000045,1,1,2261
OETB,"Tabuk",28.37367725,36.6204565,2,1,2551
OETN,"Ras Tanajib",27.8678445,48.7691485,1,1,30
OEWD,"Wadi Al Dawasir",20.504275,45.1995545,1,1,2062
OEWJ,"Wejh",26.198554,36.4761045,1,1,66
OEYN,"Yenbo",24.1442345,38.063389,1,1,26
OIAW,"Ahwaz",31.3374305,48.761949,1,1,66
OICC,"Shahid Ashrafi Esfahani",34.3458515,47.158132,1,1,4301
OIFM,"Esfahan Shahid Beheshti Intl",32.74602130,51.87280270,2,1,5059
OIGG,"Rasht",37.325546,49.605571,1,1,-40
OIIE,"Imam Khomeini Intl",35.4183785,51.14386525,2,1,3305
OIII,"Teheran Mehrabad Intl",35.69555400,51.31388600,3,1,3962
OIKB,"Bandar Abbass Intl",27.21831575,56.377852,2,1,22
OIMM,"Mashhad Intl",36.23525775,59.6409755,2,1,3263
OISS,"Shiraz Shahid Dastghaib Intl",29.539241,52.589784,2,1,4920
OITL,"Ardabil",38.3256775,48.4243525,1,1,4315
OITR,"Uromiyeh",37.6681205,45.0687055,1,1,4343
OITT,"Tabriz Intl",38.13078310,46.24367900,2,1,4459
OJAI,"Queen Alia Intl",31.72330975,35.99404575,2,3,2395
OJAM,"Marka Intl",31.972703,35.9915725,1,1,2555
OJAQ,"Aqaba King Hussein Intl",29.61382100,35.02187730,1,1,175
OJJR,"Jerusalem",31.8665635,35.217629,1,1,2485
OKAS,"Ali Al Salem Ab",29.34674,47.5207515,2,2,472
OKBK,"Kuwait Intl",29.23497580,47.97438810,2,4,206
OLBA,"Beyrouth Rafic Hariri Intl",33.82891800,35.49400700,3,3,87
OMAA,"Abu Dhabi Intl",24.42416570,54.65343860,1,2,88
OMDB,"Dubai Intl",25.2549125,55.36426025,2,3,62
OMFJ,"Fujairah Intl",25.1121165,56.324217,1,1,152
OMSJ,"Sharjah Intl",25.3285865,55.517218,1,1,111
OOMA,"Masirah",20.673579,58.891754,2,1,64
OOMS,"Seeb Intl",23.58912850,58.28822710,2,2,48
OOSA,"Salalah",17.03661575,54.096616,2,1,73
OOTH,"Thumrait",17.665986,54.024611,1,1,1570
OPFA,"Faisalabad Intl",31.3652765,72.99555,1,1,591
OPJA,"Shahbaz Ab",28.2842625,68.45048325,2,1,185
OPKC,"Karachi Jinnah Intl",24.89909200,67.16767200,2,1,100
OPLA,"Allama Iqbal Intl",31.52156175,74.403591,2,1,712
OPRN,"Chaklala",33.616768,73.0988125,1,1,1668
ORBD,"Balad Southeast",33.94018725,44.36154175,2,1,161
ORMM,"Basrah Intl",30.5488335,47.6624165,1,2,11
ORSU,"Sulaymaniyah Intl",35.5608555,45.314664,1,1,2494
OSAP,"Aleppo Intl",36.180675,37.224357,1,1,1276
OSDI,"Damascus Intl",33.41063475,36.5142645,2,1,2020
OSLK,"Bassel Al Assad Intl",35.401282,35.9484435,1,1,157
OTBD,"Doha Intl",25.2610555,51.5649985,1,1,35
OTBH,"Al Udeid Ab",25.1173155,51.314989,1,1,130
OYAA,"Aden Intl",12.82765300,45.03710700,1,2,7
OYSN,"Sanaa Intl",15.47723300,44.22409800,1,1,7216
PABE,"Bethel",60.78148901,-161.84181432,5,1,125
PABR,"Wiley Post Will Rogers Mem",71.28791600,-156.77995400,1,2,44
PABT,"Bettles",66.91394,-151.5290415,1,1,644
PACD,"Cold Bay",55.20335900,-162.72088800,2,1,98
PACV,"Cordova-smith",60.4906935,-145.477301,2,1,41
PADK,"Adak",51.87797635,-176.645741605,2,1,18
PADL,"Dillingham",59.0446735,-158.5055125,1,1,74
PADQ,"Kodiak",57.7496323333333,-152.492882,3,1,78
PAED,"Elmendorf Afb",61.2514105,-149.804879,2,1,212
PAEI,"Eielson Afb",64.665665,-147.101511,1,2,548
PAEN,"Kenai Muni",60.57464575,-151.24148475,2,1,99
PAFA,"Fairbanks Intl",64.81154630,-147.84844970,3,2,434
PAGA,"Edward G Pitka Sr",64.736314,-156.937839,2,1,152
PAHO,"Homer",59.64578820,-151.48911620,1,1,84
PAJN,"Juneau Intl",58.35883300,-134.57675200,1,1,21
PAKN,"King Salmon",58.677088,-156.64992025,2,1,68
PAKT,"Ketchikan Intl",55.3555445,-131.7137365,1,1,88
PAKU,"Ugnu-kuparuk",70.33081861,-149.59755473,1,1,67
PAMC,"Mc Grath",62.9547915,-155.60657325,2,1,338
PANC,"Ted Stevens Anchorage Intl",61.17665300,-149.98243500,3,3,152
PANI,"Aniak",61.581597,-159.5430445,1,1,88
PAOM,"Nome",64.51214606,-165.43319729,2,1,37
PAOT,"Kotzebue Ralph Wein Mem",66.89286497,-162.60323791,3,1,14
PAPB,"St George",56.577351,-169.6637365,1,1,125
PAPG,"Petersburg James A Johnson",56.801651,-132.9452885,1,1,105
PASC,"Deadhorse",70.194754,-148.46516216,1,1,64
PASI,"Sitka Rocky Gutierrez",57.047128,-135.3615975,1,1,21
PASM,"St Marys",62.05672414,-163.29740332,2,1,311
PASN,"St Paul Island",57.1673195,-170.220444,1,1,63
PASY,"Eareckson As",52.712221,174.113618,1,1,98
PAVD,"Valdez Pioneer Fld",61.13185900,-146.25451700,1,1,118
PAWG,"Wrangell",56.4843235,-132.369832,1,1,44
PAYA,"Yakutat",59.503248,-139.66125,2,1,33
PGSN,"Francisco C Ada Saipan Intl",15.12352937,145.72870835,1,1,215
PGUA,"Andersen Afb",13.583952,144.93002575,2,1,627
PGUM,"Guam Intl",13.47843300,144.79640200,2,2,298
PHKO,"Kona Intl At Keahole",19.73408086,-156.04150651,1,1,45
PHLI,"Lihue - Kauai",21.98271347,-159.34217240,2,1,153
PHNL,"Honolulu Intl",21.31745400,-157.91603000,4,3,13
PHNY,"Lanai",20.79035273,-156.94967577,1,1,1308
PHOG,"Kahului",20.89630890,-156.42768860,2,1,54
PHTO,"Hilo Intl",19.71616243,-155.04756982,2,1,38
RCBS,"Shang Yi",24.427896,118.3589155,1,1,93
RCFN,"Fengnin",22.754872,121.10165,1,1,143
RCKH,"Kaohsiung Intl",22.577093,120.350006,1,2,31
RCKU,"Chiayi",23.46178475,120.3928195,2,2,85
RCMQ,"Ching Chuan Kang Ab",24.26496,120.6208045,1,2,663
RCNN,"Tainan",22.950403,120.2057915,2,1,63
RCPO,"Hsinchu",24.8180335,120.939396,1,1,26
RCQC,"Magong",23.5686695,119.6283125,1,1,103
RCSQ,"Pingtung North",22.699986,120.4822905,1,1,97
RCSS,"Sungshan",25.06580800,121.55378100,1,2,18
RCTP,"Taiwan Taoyuan International",25.07875400,121.23395500,2,4,106
RCYU,"Hualien",24.02709925,121.61644,2,2,52
RJAA,"Narita Intl",35.76442340,140.38739010,2,4,141
RJAH,"Hyakuri",36.1810695,140.415431,1,1,105
RJBB,"Kansai Intl",34.43361925,135.2335985,2,2,26
RJBE,"Kobe",34.63686700,135.22676900,1,1,22
RJBH,"Hiroshimanishi",34.3667595,132.413897,1,1,15
RJBT,"Tajima",35.512853,134.786996,1,1,584
RJCB,"Obihiro",42.7336015,143.2174265,1,1,505
RJCC,"New Chitose",42.77520625,141.69228325,2,3,82
RJCH,"Hakodate",41.770161,140.8220295,1,1,151
RJCJ,"Chitose",42.7958645,141.66644875,2,1,87
RJCK,"Kushiro",43.0409695,144.192986,1,1,327
RJCM,"Memanbetsu",43.8806055,144.164053,1,1,135
RJCN,"Nakashibetsu",43.5774265,144.9597915,1,1,234
RJCW,"Wakkanai",45.404111,141.800926,1,1,30
RJDC,"Yamaguchi Ube",33.9299125,131.278765,1,1,23
RJEB,"Monbetsu",44.3039125,143.4040265,1,1,80
RJEC,"Asahikawa",43.67199037,142.45317138,1,1,721
RJFE,"Fukue",32.666271,128.83281,1,1,273
RJFF,"Fukuoka",33.59378606,130.44986323,1,2,32
RJFG,"New Tanegashima",30.60509,130.991605,1,1,768
RJFK,"Kagoshima",31.8034,130.7194055,1,1,906
RJFM,"Miyazaki",31.8771275,131.448447,1,1,20
RJFN,"Nyutabaru",32.083803,131.4517585,1,1,259
RJFO,"Oita",33.479503,131.737125,1,1,19
RJFR,"New Kitakyushu",33.8459405,131.034689,1,1,21
RJFS,"Saga",33.15343335,130.30197045,1,1,5
RJFT,"Kumamoto",32.837318,130.8550515,1,1,642
RJFU,"Nagasaki",32.92250475,129.923457,2,1,15
RJFY,"Kanoya",31.367684,130.837545,2,1,214
RJGG,"Chubu Centrair Intl",34.858414,136.8054085,1,2,15
RJKA,"Amami",28.4306345,129.712543,1,1,27
RJKN,"Tokunoshima",27.836382,128.8812525,1,1,17
RJNA,"Nagoya",35.255493,136.9243885,1,1,52
RJNK,"Komatsu",36.39425025,136.4068555,2,1,36
RJNO,"Oki",36.1795125,133.3228125,1,1,311
RJNT,"Toyama",36.6484235,137.1874125,1,1,95
RJNW,"Noto",37.293129,136.961946,1,1,718
RJOA,"Hiroshima",34.436025,132.9194445,1,1,1088
RJOB,"Okayama",34.7569375,133.8554345,1,1,806
RJOC,"Izumo",35.413701,132.889982,1,1,15
RJOH,"Miho",35.4914665,133.2357195,1,1,20
RJOK,"Kochi",33.5460235,133.669396,1,1,42
RJOO,"Osaka Intl",34.79288100,135.43914790,2,1,50
RJOS,"Tokushima",34.1328085,134.606639,1,1,26
RJOT,"Takamatsu",34.214053,134.015772,1,1,607
RJSA,"Aomori",40.733272,140.6885945,1,1,664
RJSC,"Yamagata",38.4118955,140.3713305,1,1,353
RJSF,"Fukushima",37.22792400,140.43191700,1,1,1220
RJSH,"Hachinohe",40.555713,141.4671045,3,1,152
RJSI,"Hanamaki",39.428725,141.135379,1,1,297
RJSK,"Akita",39.6156445,140.2186655,1,1,313
RJSM,"Misawa Ab",40.7032195,141.3683625,1,1,119
RJSN,"Niigata",37.95480325,139.11422825,2,1,29
RJSS,"Sendai",38.13873375,140.918248,2,1,15
RJSY,"Shonai",38.812367,139.787185,1,2,86
RJTA,"Atsugi Naf",35.4546165,139.4501545,1,1,205
RJTL,"Shimofusa",35.7989445,140.0122085,1,1,98
RJTO,"Rjto-oshima",34.78290460,139.36352031,1,1,125
RJTT,"Tokyo Haneda Intl",35.55338859,139.78247372,4,4,20
RJTY,"Yokota Ab",35.748493,139.348482,1,2,463
RKJJ,"Gwangju",35.12617225,126.80913675,2,1,39
RKJK,"Kunsan Ab",35.9037555,126.6158935,1,1,29
RKNN,"Gangneung",37.7535595,128.9436265,1,1,35
RKNY,"Yangyang Intl",38.06131,128.669161,1,1,241
RKPC,"Jeju Intl",33.50897975,126.48939725,2,2,118
RKPD,"Jeongseok",33.39591925,126.712089,2,1,1171
RKPK,"Gimhae Intl",35.180657,128.9379815,2,2,6
RKPS,"Sacheon Ab",35.08872525,128.07090825,2,2,25
RKPU,"Ulsan",35.5934835,129.351739,1,1,45
RKSG,"A 511",36.9622125,127.0310705,1,1,51
RKSI,"Incheon Intl",37.44562800,126.45324300,2,4,23
RKSM,"Seoul Ab",37.44597925,127.1145415,2,1,92
RKSO,"Osan Ab",37.0906165,127.029593,1,1,40
RKSS,"Seoul Gimpo",37.56339260,126.79906460,2,4,58
RKSW,"Suwon",37.2354461666667,127.012826,3,1,88
RKTH,"Pohang",35.987857,129.4204875,1,1,70
RKTI,"Jungwon Ab",37.02999725,127.88526525,2,1,281
RKTN,"Daegu Ab",35.89414025,128.659054,2,2,116
RKTP,"Seosan Ab",36.70475325,126.4860625,2,1,39
RKTU,"Cheongju Intl",36.7165645,127.49916525,2,1,191
RKTY,"Yecheon",36.6319335,128.354832,1,1,354
ROAH,"Naha",26.1958155,127.645868,1,1,12
RODN,"Kadena Ab",26.35561025,127.76763375,2,2,143
ROMY,"Miyako",24.77994604,125.29802522,1,1,150
RORS,"Shimojijima",24.82641884,125.14915695,1,2,0
RPLB,"Subic Bay Intl",14.7944485,120.2713655,1,2,64
RPLC,"Clark Intl",15.185989,120.56032325,2,2,484
RPLL,"Ninoy Aquino International Airport",14.50995651,121.01173896,2,2,75
RPMD,"Francisco Bangoy Intl",7.1255235,125.645779,1,2,96
RPMR,"Tambler",6.0581235,125.096199,1,1,505
RPMZ,"Zamboanga Intl",6.9224205,122.059635,1,1,33
RPVB,"Bacolod",10.64564400,122.93378000,1,1,25
RPVM,"Mactan Cebu Intl",10.307564,123.9794385,1,2,31
SAAP,"General Urquiza",-31.794778,-60.480347,1,1,243
SAAR,"Rosario (islas Malvinas)",-32.91722044,-60.78043955,1,1,85
SAAV,"Sauce Viejo",-31.711653,-60.811597,1,1,56
SABE,"Aeroparque Jorge Newbery",-34.55627177,-58.41599448,1,1,17
SACO,"Ambrosio L V Taravella",-31.31349875,-64.2041235,2,1,1604
SADP,"El Palomar",-34.6095225666667,-58.60568503,1,1,59
SAEZ,"Ministro Pistarini (ezeiza)",-34.81310000,-58.54008300,2,2,66
SAME,"El Plumerillo",-32.83354399,-68.796002545,1,1,2310
SANL,"Capitan V. Almandos Almonacid",-29.38554585,-66.79465283,1,1,1433
SANT,"Teniente Benjamin Matienzo",-26.8408,-65.10460056,1,1,1494
SAOC,"Rio Cuarto Area De Material",-33.0923105,-64.26511375,2,1,1381
SAOR,"Villa Reynolds",-33.72851325,-65.37692625,2,1,1591
SARC,"Corrientes",-27.445503,-58.7618625,1,1,203
SARE,"Resistencia",-27.449986,-59.056125,1,1,173
SARF,"Formosa",-26.212722,-58.2281115,1,1,194
SARI,"Cataratas Del Iguazu",-25.7372795,-54.4734445,1,1,916
SARP,"Posadas",-27.3858375,-55.9707265,1,1,430
SASA,"Salta",-24.85553175,-65.48361575,2,1,4088
SASJ,"Jujuy",-24.3927365,-65.097833,1,1,3019
SAVC,"Comodoro Rivadavia",-45.785349,-67.465561,1,1,190
SAVE,"Esquel",-42.90794725,-71.13947,2,1,2621
SAWE,"Rio Grande",-53.777667,-67.749389,1,1,65
SAWG,"Rio Gallegos",-51.6088735,-69.312636,1,1,61
SAWH,"Ushuaia_intl_islas Malvinas",-54.83983863,-68.30453232,1,1,91
SAZB,"Comandante Espora",-38.7255025,-62.168801,3,1,246
SAZM,"Mar Del Plata Brig Gen D Bartolome",-37.93394800,-57.58221700,1,1,71
SAZN,"Presidente Peron",-38.949,-68.1557125,1,1,895
SAZR,"Santa Rosa",-36.5883205,-64.2756945,1,1,630
SAZS,"San Carlos De Bariloche",-41.151172,-71.1575415,1,1,2776
SAZT,"Tandil",-37.234278,-59.228639,1,1,574
SBAF,"Campo Delio Jardim De Mattos",-22.875083,-43.384709,1,1,110
SBBE,"Val De Caes Intl",-1.38836300,-48.48056400,2,1,54
SBBR,"Brasilia Presidente Juscelino Kubitsch",-15.86894400,-47.92229600,2,2,3479
SBBV,"Boa Vista Intl",2.84093200,-60.69185500,1,1,275
SBCF,"Tancredo Neves",-19.62443900,-43.97363700,1,1,2715
SBCG,"Campo Grande",-20.45686300,-54.66665300,1,1,1833
SBCT,"Afonso Pena",-25.53151500,-49.17631900,2,1,2988
SBCY,"Marechal Rondon",-15.65282200,-56.11943800,1,1,609
SBEG,"Eduardo Gomes",-3.03324400,-60.04072200,1,1,264
SBFI,"Foz Do Iguacu",-25.60017099,-54.48516014,1,1,787
SBFL,"Hercillo Luz",-27.66478200,-48.54610800,2,1,19
SBFZ,"Pinto Martins",-3.77134800,-38.53468700,1,1,82
SBGL,"Galeao Antonio Carlos Jombim",-22.81197000,-43.24846800,2,3,28
SBGR,"Sao Paulo - Guarulhos",-23.42563417,-46.47800395,2,4,2459
SBKP,"Sao Paulo Viracopos",-23.00748800,-47.14446600,1,1,2170
SBMN,"Ponta Pelada",-3.146042,-59.9863015,1,1,267
SBMO,"Zumbi Dos Palmares",-9.51080000,-35.80124700,1,1,387
SBNT,"Augusto Severo",-5.91135700,-35.25529500,3,1,169
SBPA,"Salgado Filho",-29.98907124,-51.17856093,1,1,11
SBPV,"Governador Jorge Teixeira De Oliveira",-8.71147000,-63.90266000,1,1,290
SBRB,"Presidente Medici",-9.86824700,-67.89503500,1,1,634
SBRF,"Recife Intl",-8.13535800,-34.92364100,2,1,33
SBRJ,"Santos-dumont",-22.90957400,-43.16698600,2,1,11
SBSJ,"Sao Jose Dos Campos",-23.22427600,-45.86290400,1,1,2120
SBSN,"Santarem",-2.42322100,-54.78541900,1,1,198
SBSP,"Sao Paulo Congonhas",-23.63079200,-46.65851000,2,2,2631
SBSV,"Salvador Bahia Deputado Luis Eduardo M",-12.91688800,-38.33374700,2,1,64
SBYS,"Campo Fontenelle",-21.9845635,-47.3369013333333,3,1,1968
SCAT,"Desierto De Atacama",-27.2612455,-70.7792205,1,1,670
SCCI,"Carlos Ibanez Del Campo Intl",-53.00329149,-70.84175502,3,1,139
SCDA,"Diego Aracena Intl",-20.53522777,-70.18127917,1,1,155
SCEL,"Arturo Merino Benitez Intl",-33.39232300,-70.79366400,2,2,1550
SCIE,"Carriel Sur Intl",-36.77164800,-73.06310300,1,1,26
SCIP,"Mataveri Intl",-27.16379200,-109.42182900,1,1,227
SCPQ,"Mocopulli",-42.34689418,-73.72034033,1,1,567
SCSN,"Santo Domingo",-33.65491532,-71.61410822,1,1,246
SCTE,"El Tepual",-41.43585629,-73.09806690,1,2,293
SCVM,"Vina Del Mar",-32.94813200,-71.48158300,1,1,461
SECU,"Mariscal Lamar",-2.89032495,-78.98776261,1,1,8306
SEGS,"Galapagos - Baltra",-0.44624100,-90.26963800,1,1,207
